Customer Key-Name,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22014JOSE,GONZALES,19-05-1980,S,M,jose11@learnsector.com,30000,0,High School,Skilled Manual,Y
22015MARY,TURNER,15-10-1980,M,F,mary18@learnsector.com,30000,0,High School,Skilled Manual,Y
22016TERRENCE,ANDERSEN,22-10-1980,S,M,terrence13@learnsector.com,30000,0,Partial High School,Clerical,N
22017SHARON,SHE,09-12-1937,M,F,sharon6@learnsector.com,30000,2,Partial College,Clerical,N
22018TODD,SUN,09-05-1937,M,M,todd12@learnsector.com,40000,2,Bachelors,Management,Y
22019RACHEL,BRYANT,23-02-1978,M,F,rachel66@learnsector.com,40000,0,High School,Skilled Manual,N
22020JAIME,SHAN,18-04-1938,M,M,jaime32@learnsector.com,40000,2,Bachelors,Management,Y
22021ETHAN,WHITE,20-09-1977,S,M,ethan46@learnsector.com,30000,0,Partial High School,Clerical,N
22022CHRISTOPHER,DAVIS,04-11-1977,S,NA,christopher5@learnsector.com,30000,0,Partial High School,Clerical,N
22023RAFAEL,CHEN,01-05-1977,S,M,rafael2@learnsector.com,30000,0,Partial High School,Clerical,N
22024SAMUEL,CHEN,11-02-1977,S,M,samuel24@learnsector.com,40000,0,High School,Skilled Manual,Y
22025RILEY,PETERSON,06-06-1977,S,F,riley24@learnsector.com,40000,0,High School,Skilled Manual,N
22026BRIDGET,KENNEDY,07-04-1979,M,F,bridget10@learnsector.com,30000,0,Partial High School,Clerical,N
22027FRANKLIN,LUO,05-06-1979,S,M,franklin24@learnsector.com,30000,0,Partial High School,Clerical,N
22028JODI,SHEN,22-11-1939,M,F,jodi2@learnsector.com,30000,2,Partial College,Clerical,N
22029LAURA,GAO,03-11-1939,M,F,laura20@learnsector.com,40000,2,Bachelors,Management,Y
22031JORGE,CAI,12-08-1940,M,M,jorge24@learnsector.com,40000,2,Bachelors,Management,Y
22032IVAN,FERNANDEZ,12-09-1942,M,M,ivan12@learnsector.com,40000,2,Bachelors,Management,Y
22033MARSHALL,ZHAO,17-06-1942,S,M,marshall9@learnsector.com,50000,2,Graduate Degree,Management,Y
22034SETH,CLARK,03-04-1976,M,M,seth18@learnsector.com,40000,0,Partial College,Skilled Manual,Y
22035RYAN,WILSON,09-11-1976,M,M,ryan46@learnsector.com,40000,0,Partial College,Skilled Manual,Y
22036GABRIELLA,HALL,01-11-1975,S,F,gabriella45@learnsector.com,40000,0,High School,Skilled Manual,N
22037ANGELA,GONZALES,01-06-1975,M,F,angela20@learnsector.com,40000,0,High School,Skilled Manual,N
22038ISABELLA,JACKSON,18-02-1974,S,F,isabella67@learnsector.com,50000,0,Partial College,Skilled Manual,Y
22039MARISSA,SIMMONS,16-03-1974,S,F,marissa12@learnsector.com,50000,0,Partial College,Skilled Manual,Y
22040DEVIN,BROWN,16-10-1974,M,M,devin4@learnsector.com,50000,0,Partial College,Skilled Manual,N
22041PAIGE,MORRIS,03-05-1973,S,F,paige43@learnsector.com,60000,0,Partial College,Skilled Manual,N
22042ABIGAIL,BRYANT,21-08-1972,M,F,abigail43@learnsector.com,70000,0,Partial College,Skilled Manual,Y
22043TRINITY,COX,12-08-1972,S,F,trinity10@learnsector.com,70000,0,Partial College,Skilled Manual,N
22044CONNOR,YOUNG,16-05-1972,S,M,connor46@learnsector.com,80000,0,Bachelors,Management,N
22045CAMERON,CHEN,07-05-1968,S,M,cameron21@learnsector.com,80000,0,Bachelors,Management,N
22046JASMINE,SANDERS,21-02-1968,S,F,jasmine40@learnsector.com,80000,0,Bachelors,Management,N
22047DAVID,GONZALES,16-12-1968,M,M,david50@learnsector.com,90000,4,Bachelors,Management,Y
22048GRACE,WASHINGTON,22-04-1967,M,F,grace61@learnsector.com,100000,1,Bachelors,Management,Y
22049ALLEN,PATEL,07-05-1967,S,M,allen3@learnsector.com,130000,0,Graduate Degree,Management,N
22050RICHARD,BAILEY,18-02-1968,S,M,richard97@learnsector.com,90000,4,Bachelors,Management,Y
22051LAUREN,ROGERS,05-12-1968,S,F,lauren1@learnsector.com,90000,4,Partial College,Skilled Manual,N
22052ZACHARY,BUTLER,08-05-1968,M,M,zachary13@learnsector.com,110000,2,Graduate Degree,Management,Y
22053JAIME,GOEL,15-12-1968,S,M,jaime42@learnsector.com,120000,1,Bachelors,Management,N
22054RUSSELL,RAJI,24-08-1968,S,M,russell24@learnsector.com,120000,1,Bachelors,Management,Y
22055HANNAH,CLARK,05-03-1968,M,F,hannah17@learnsector.com,120000,1,Bachelors,Management,Y
22056ALEX,HOWARD,18-02-1979,M,M,alex15@learnsector.com,40000,0,High School,Skilled Manual,N
22057KYLE,ROSS,13-02-1979,S,M,kyle0@learnsector.com,40000,0,High School,Skilled Manual,Y
22058JAKE,ZUKOWSKI,05-11-1978,S,M,jake22@learnsector.com,40000,0,High School,Skilled Manual,N
22059JONATHAN,JOHNSON,09-02-1978,M,M,jonathan61@learnsector.com,40000,0,High School,Skilled Manual,Y
22060EVAN,HILL,06-11-1978,M,M,evan38@learnsector.com,40000,0,Partial College,Skilled Manual,Y
22061JENNY,GOEL,20-09-1978,S,F,jenny42@learnsector.com,60000,0,Partial College,Skilled Manual,N
22062CAMERON,FLORES,28-04-1978,S,M,cameron7@learnsector.com,60000,0,Partial College,Skilled Manual,N
22063JOANNA,SUAREZ,02-10-1945,M,F,joanna18@learnsector.com,10000,2,Partial High School,Clerical,Y
22064LAWRENCE,CARLSON,24-05-1945,M,M,lawrence17@learnsector.com,20000,4,High School,Skilled Manual,Y
22065ROY,MARTIN,03-07-1946,M,M,roy22@learnsector.com,20000,4,High School,Skilled Manual,N
22066PAULA,MUNOZ,18-03-1971,M,F,paula10@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y
22067JULIA,JACKSON,18-01-1971,M,F,julia34@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y
22068SEAN,JAMES,15-06-1963,S,M,sean15@learnsector.com,100000,0,Partial College,Professional,Y
22069BAILEY,REED,06-12-1963,S,F,bailey18@learnsector.com,100000,0,Partial College,Professional,Y
22070EDUARDO,BROWN,02-07-1963,M,M,eduardo3@learnsector.com,110000,4,Bachelors,Management,Y
22071GABRIEL,CARTER,20-11-1963,S,M,gabriel41@learnsector.com,110000,4,Bachelors,Management,N
22072DEVIN,RUSSELL,04-08-1963,S,M,devin57@learnsector.com,160000,2,Bachelors,Management,N
22073TIMOTHY,SANDERS,25-12-1962,M,M,timothy5@learnsector.com,90000,5,Partial College,Professional,Y
22074RICHARD,WASHINGTON,15-08-1962,S,M,richard68@learnsector.com,100000,1,Partial College,Professional,Y
22075PEDRO,PATEL,15-05-1962,M,M,pedro3@learnsector.com,110000,1,Bachelors,Management,Y
22076NELSON,VAZQUEZ,24-06-1962,M,M,nelson13@learnsector.com,110000,1,Bachelors,Management,Y
22077MARVIN,RUBIO,10-07-1962,M,M,marvin21@learnsector.com,110000,1,Bachelors,Management,Y
22078WILLIAM,MARTIN,08-07-1962,M,M,william10@learnsector.com,120000,1,Partial College,Professional,Y
22079KATHERINE,PEREZ,16-10-1961,M,F,katherine60@learnsector.com,70000,5,Partial College,Professional,Y
22080CAITLIN,SANCHEZ,04-12-1961,M,F,caitlin21@learnsector.com,70000,5,Partial College,Professional,Y
22081OLIVIA,CLARK,07-04-1961,M,F,olivia18@learnsector.com,100000,3,Partial College,Professional,Y
22082LUCAS,BARNES,23-10-1961,S,M,lucas52@learnsector.com,110000,1,Bachelors,Management,Y
22083DAVID,FLORES,16-03-1961,M,M,david45@learnsector.com,110000,1,Bachelors,Management,Y
22084FRANCIS,GOMEZ,07-07-1961,M,M,francis20@learnsector.com,110000,1,Partial College,Professional,Y
22085TONI,MEHTA,13-07-1961,M,F,toni14@learnsector.com,110000,1,Partial College,Professional,Y
22086CHELSEA,SANCHEZ,17-11-1961,M,F,chelsea22@learnsector.com,110000,1,Partial College,Professional,Y
22087JOAN,COLEMAN,16-10-1961,M,F,joan4@learnsector.com,120000,1,High School,Professional,Y
22088HANNAH,DIAZ,19-01-1961,M,F,hannah43@learnsector.com,130000,1,Bachelors,Management,Y
22089MASON,GRAY,04-03-1961,M,M,mason7@learnsector.com,130000,1,Bachelors,Management,Y
22090ALEXANDRA,MILLER,20-11-1955,M,F,alexandra69@learnsector.com,70000,4,High School,Professional,Y
22091KAYLA,GRIFFIN,23-08-1955,M,F,kayla45@learnsector.com,80000,3,Partial College,Professional,Y
22092ANDREA,YOUNG,23-02-1955,M,F,andrea39@learnsector.com,90000,2,High School,Professional,Y
22093SYDNEY,BAKER,16-06-1955,M,F,sydney57@learnsector.com,90000,2,High School,Professional,Y
22094JARED,WATSON,04-06-1955,M,M,jared2@learnsector.com,90000,2,High School,Professional,Y
22095BRANDON,PERRY,15-10-1955,S,M,brandon5@learnsector.com,90000,2,High School,Professional,Y
22096BRYCE,COOPER,22-01-1954,S,M,bryce7@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
22097DAVID,ANDERSON,08-05-1935,M,M,david68@learnsector.com,40000,3,Partial College,Professional,Y
22098KATHERINE,BROOKS,18-10-1935,S,F,katherine22@learnsector.com,50000,2,Graduate Degree,Management,N
22099JOEL,SCHMIDT,23-04-1935,M,M,joel9@learnsector.com,80000,4,Graduate Degree,Management,Y
22100FERNANDO,HALL,20-03-1960,M,M,fernando22@learnsector.com,80000,5,Partial College,Professional,Y
22101CAROL,WHITE,12-05-1960,S,F,carol18@learnsector.com,90000,4,High School,Professional,N
22102EDUARDO,COX,08-02-1960,M,M,eduardo79@learnsector.com,100000,0,Partial College,Professional,Y
22103ALEXANDRA,HERNANDEZ,25-06-1960,M,F,alexandra59@learnsector.com,110000,3,Partial College,Professional,N
22104RICHARD,ADAMS,20-01-1960,S,M,richard26@learnsector.com,110000,4,Partial College,Professional,Y
22105TAYLOR,COOPER,23-03-1960,M,F,taylor11@learnsector.com,120000,5,High School,Professional,Y
22106OLIVIA,LONG,10-06-1960,M,F,olivia55@learnsector.com,160000,1,Partial College,Professional,Y
22107MICHAEL,JONES,04-10-1954,S,M,michael35@learnsector.com,70000,2,Partial High School,Skilled Manual,N
22108EDUARDO,POWELL,17-06-1954,S,M,eduardo53@learnsector.com,70000,2,Partial High School,Skilled Manual,N
22109JONATHAN,MITCHELL,02-02-1954,M,M,jonathan40@learnsector.com,60000,2,Partial High School,Skilled Manual,N
22110EDUARDO,KING,08-08-1954,M,M,eduardo27@learnsector.com,60000,2,Partial High School,Skilled Manual,Y
22111GABRIELLA,KING,10-11-1954,M,F,gabriella43@learnsector.com,60000,2,Partial High School,Skilled Manual,N
22112PAIGE,REED,26-12-1954,M,F,paige45@learnsector.com,60000,3,Partial High School,Skilled Manual,Y
22113KATHERINE,GARCIA,14-09-1953,S,F,katherine87@learnsector.com,70000,3,Graduate Degree,Management,Y
22114LUCAS,MARTIN,16-07-1953,M,M,lucas28@learnsector.com,70000,3,Graduate Degree,Management,Y
22115DALTON,ROGERS,13-06-1953,M,M,dalton91@learnsector.com,70000,3,Graduate Degree,Management,N
22116ROBERT,LOPEZ,04-11-1953,S,M,robert76@learnsector.com,70000,3,Graduate Degree,Management,Y
22117SYDNEY,PEREZ,11-04-1953,M,F,sydney53@learnsector.com,70000,3,Graduate Degree,Management,Y
22118JENNIFER,PARKER,20-05-1953,S,F,jennifer10@learnsector.com,70000,3,Graduate Degree,Management,Y
22119HAILEY,FLORES,13-10-1953,M,F,hailey32@learnsector.com,70000,3,Graduate Degree,Management,Y
22120JENNIFER,PERRY,01-11-1953,M,F,jennifer82@learnsector.com,60000,3,Graduate Degree,Management,Y
22121JACKSON,HENDERSON,12-05-1952,M,M,jackson7@learnsector.com,40000,3,Partial College,Professional,N
22122RACHEL,BUTLER,25-10-1952,M,F,rachel62@learnsector.com,40000,3,Partial College,Professional,Y
22123ISABELLA,BAILEY,03-04-1937,S,F,isabella90@learnsector.com,60000,3,Graduate Degree,Management,Y
22124DESIREE,ALONSO,05-09-1937,M,F,desiree4@learnsector.com,60000,3,Graduate Degree,Management,Y
22125ZACHARY,GARCIA,02-02-1937,M,M,zachary47@learnsector.com,60000,3,Graduate Degree,Management,Y
22126RACHEL,WARD,03-08-1937,M,F,rachel41@learnsector.com,60000,3,Graduate Degree,Management,N
22127MARCUS,THOMPSON,09-11-1938,M,M,marcus16@learnsector.com,60000,3,Graduate Degree,Management,Y
22128MELISSA,PERRY,07-04-1938,M,F,melissa2@learnsector.com,70000,4,Graduate Degree,Management,Y
22129CHLOE,HALL,08-12-1938,M,F,chloe33@learnsector.com,70000,4,Graduate Degree,Management,Y
22130XAVIER,BRYANT,28-08-1938,M,M,xavier58@learnsector.com,70000,5,Graduate Degree,Management,Y
22131JESSICA,COOK,01-07-1938,M,F,jessica5@learnsector.com,70000,5,Graduate Degree,Management,Y
22132RACHAEL,MEHTA,25-02-1938,M,F,rachael13@learnsector.com,70000,5,Graduate Degree,Management,Y
22133XAVIER,ADAMS,23-09-1938,M,M,xavier29@learnsector.com,80000,4,Graduate Degree,Management,Y
22134LEONARD,RAJI,10-11-1939,M,M,leonard23@learnsector.com,60000,3,Graduate Degree,Management,Y
22135JULIA,HERNANDEZ,19-06-1939,M,F,julia15@learnsector.com,70000,5,Graduate Degree,Management,Y
22136DEVIN,EVANS,14-11-1939,M,M,devin41@learnsector.com,80000,4,Graduate Degree,Management,Y
22137ELIZABETH,GRIFFIN,20-03-1940,M,F,elizabeth49@learnsector.com,60000,3,Graduate Degree,Management,Y
22138ALEXANDRA,BROOKS,11-09-1940,M,F,alexandra21@learnsector.com,80000,4,Graduate Degree,Management,Y
22139JAIME,PAL,08-05-1940,M,M,jaime34@learnsector.com,80000,4,Bachelors,Management,Y
22140MAKAYLA,SANCHEZ,22-12-1941,M,F,makayla19@learnsector.com,50000,4,Bachelors,Management,Y
22142NELSON,ALONSO,10-04-1941,M,M,nelson7@learnsector.com,50000,4,Bachelors,Management,Y
22143SUMMER,PRASAD,15-07-1941,M,F,summer8@learnsector.com,50000,4,Bachelors,Management,Y
22144ZACHARY,WANG,06-02-1941,M,M,zachary23@learnsector.com,60000,3,Graduate Degree,Management,Y
22145EDUARDO,KELLY,06-06-1941,M,M,eduardo69@learnsector.com,60000,3,Graduate Degree,Management,Y
22146BENJAMIN,CHEN,21-10-1942,S,M,benjamin27@learnsector.com,50000,4,Bachelors,Management,Y
22147BRETT,KAPOOR,17-04-1947,M,M,brett0@learnsector.com,10000,2,Partial High School,Clerical,Y
22148CANDACE,PRASAD,25-02-1947,M,F,candace9@learnsector.com,10000,2,Partial High School,Clerical,Y
22149GREGORY,SHEN,15-09-1947,M,M,gregory6@learnsector.com,20000,4,High School,Skilled Manual,Y
22150DAMIEN,LIANG,25-02-1947,M,M,damien13@learnsector.com,30000,2,Partial College,Clerical,N
22151NEIL,JIMENEZ,06-07-1948,M,M,neil6@learnsector.com,10000,2,Partial High School,Clerical,Y
22152MARCUS,KING,18-02-1978,M,M,marcus29@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22153ALYSSA,KELLY,04-08-1978,M,F,alyssa45@learnsector.com,70000,0,Partial College,Skilled Manual,N
22154YOLANDA,YUAN,24-01-1977,S,F,yolanda6@learnsector.com,40000,0,Partial High School,Clerical,Y
22155STEVE,CAI,05-07-1948,M,M,steve24@learnsector.com,20000,2,Partial High School,Clerical,Y
22156JAMIE,ZHENG,04-03-1948,M,F,jamie23@learnsector.com,30000,3,Partial College,Clerical,N
22157MARIA,RICHARDSON,22-11-1977,S,F,maria12@learnsector.com,40000,0,Partial High School,Clerical,N
22158AMBER,PHILLIPS,16-02-1977,S,F,amber5@learnsector.com,40000,0,Partial High School,Clerical,Y
22159DAVID,DAVIS,17-05-1977,S,M,david78@learnsector.com,40000,0,Partial College,Skilled Manual,N
22160ALEX,RICHARDSON,11-12-1977,S,M,alex13@learnsector.com,40000,0,Partial College,Skilled Manual,N
22161RACHEL,CLARK,04-10-1977,S,F,rachel22@learnsector.com,40000,0,Partial College,Skilled Manual,N
22162BRAD,YUAN,11-04-1977,M,M,brad6@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22163MORGAN,SCOTT,01-07-1977,S,F,morgan10@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22164DESTINY,MORRIS,24-08-1977,S,F,destiny25@learnsector.com,70000,0,Partial College,Skilled Manual,N
22165AARON,PEREZ,01-11-1976,M,M,aaron36@learnsector.com,60000,0,Partial College,Skilled Manual,N
22166KATHERINE,GRAY,28-08-1976,S,F,katherine18@learnsector.com,60000,0,Partial College,Skilled Manual,N
22167COLLEEN,YANG,22-03-1949,M,F,colleen5@learnsector.com,20000,2,Partial High School,Clerical,Y
22168ERICA,WANG,02-05-1949,M,F,erica1@learnsector.com,30000,3,Partial College,Clerical,N
22169JENNY,LI,13-12-1950,M,F,jenny5@learnsector.com,20000,2,Partial High School,Clerical,Y
22170CYNTHIA,MARTINEZ,18-09-1950,M,F,cynthia23@learnsector.com,30000,3,Partial College,Clerical,N
22171MEREDITH,GONZALEZ,10-05-1951,M,F,meredith18@learnsector.com,30000,3,High School,Skilled Manual,N
22172CESAR,SARA,09-09-1951,M,M,cesar9@learnsector.com,30000,3,High School,Skilled Manual,Y
22173BIANCA,CAI,20-04-1952,M,F,bianca18@learnsector.com,30000,3,High School,Skilled Manual,N
22174MICAH,LU,02-05-1952,M,M,micah22@learnsector.com,30000,3,High School,Skilled Manual,Y
22175JOY,DOMINGUEZ,05-11-1952,M,F,joy14@learnsector.com,30000,3,High School,Skilled Manual,Y
22176ALEJANDRO,YANG,10-09-1953,M,M,alejandro7@learnsector.com,40000,3,Partial College,Skilled Manual,N
22177MEGHAN,SUAREZ,25-03-1953,M,F,meghan18@learnsector.com,40000,3,Partial College,Skilled Manual,N
22178JESSICA,BELL,26-06-1953,M,F,jessica7@learnsector.com,40000,3,Partial College,Skilled Manual,Y
22179ABBY,MEHTA,08-02-1954,M,F,abby11@learnsector.com,40000,3,Partial High School,Clerical,N
22180JOE,SRINI,14-10-1954,S,M,joe11@learnsector.com,70000,2,Partial College,Skilled Manual,N
22181GARY,ROMERO,21-10-1954,S,M,gary20@learnsector.com,70000,2,Partial College,Skilled Manual,Y
22182MADELINE,PARKER,04-11-1975,S,F,madeline7@learnsector.com,40000,0,Partial College,Skilled Manual,N
22183BENJAMIN,JONES,26-10-1975,M,M,benjamin35@learnsector.com,40000,0,Partial College,Skilled Manual,Y
22184JEREMY,CARTER,27-07-1975,M,M,jeremy13@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22185CONNOR,HENDERSON,02-06-1975,M,M,connor1@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22186JONATHAN,FOSTER,04-10-1975,S,M,jonathan15@learnsector.com,60000,0,Partial College,Skilled Manual,N
22187HANNAH,RUSSELL,24-06-1974,S,F,hannah41@learnsector.com,50000,0,High School,Skilled Manual,Y
22188SARAH,BARNES,08-06-1973,M,F,sarah28@learnsector.com,60000,0,Partial College,Skilled Manual,Y
22189LINDA,HERNANDEZ,03-03-1973,M,F,linda18@learnsector.com,70000,0,Partial College,Professional,Y
22190CARLOS,RICHARDSON,18-02-1976,S,M,carlos11@learnsector.com,60000,0,Partial College,Professional,N
22191JACK,ADAMS,09-02-1976,S,M,jack52@learnsector.com,60000,0,Partial College,Professional,Y
22192HENRY,ZIMMERMAN,11-09-1976,S,M,henry1@learnsector.com,60000,0,Partial College,Professional,N
22193TONI,GARCIA,21-11-1955,S,F,toni15@learnsector.com,80000,2,High School,Skilled Manual,Y
22194BRUCE,SAI,22-04-1955,S,M,bruce4@learnsector.com,80000,2,High School,Skilled Manual,Y
22195PHILIP,ROMERO,24-04-1956,M,M,philip9@learnsector.com,80000,2,High School,Skilled Manual,N
22196FRANCIS,ROMERO,25-01-1956,S,M,francis6@learnsector.com,80000,2,High School,Skilled Manual,N
22197LARRY,DOMINGUEZ,14-12-1956,S,M,larry15@learnsector.com,80000,2,High School,Skilled Manual,N
22198FRANK,HERNANDEZ,14-11-1956,M,M,frank34@learnsector.com,80000,2,High School,Skilled Manual,N
22199DAVID,LEE,08-06-1956,S,M,david85@learnsector.com,80000,2,High School,Skilled Manual,N
22200MARTHA,YE,28-03-1957,S,F,martha9@learnsector.com,70000,2,High School,Professional,Y
22201LINDSEY,LUO,05-01-1957,M,F,lindsey6@learnsector.com,70000,2,High School,Professional,Y
22202ROBERTO,DIAZ,06-07-1957,M,M,roberto2@learnsector.com,70000,2,High School,Professional,Y
22203ALISHA,ZHENG,16-06-1958,M,F,alisha20@learnsector.com,100000,1,Bachelors,Management,Y
22204DUSTIN,XIE,24-06-1958,M,M,dustin3@learnsector.com,110000,4,Bachelors,Management,Y
22205BOBBY,SAUNDERS,10-08-1958,M,M,bobby6@learnsector.com,110000,4,Bachelors,Management,Y
22206CYNTHIA,RODRIGUEZ,03-09-1958,S,F,cynthia25@learnsector.com,110000,5,Bachelors,Management,Y
22207NANCY,SANCHEZ,01-01-1958,S,F,nancy23@learnsector.com,130000,0,Graduate Degree,Management,N
22208CANDICE,LIANG,11-10-1959,M,F,candice0@learnsector.com,110000,4,Bachelors,Management,Y
22209CEDRIC,SHEN,12-01-1959,M,M,cedric24@learnsector.com,110000,1,Bachelors,Management,Y
22210MARTHA,YANG,07-04-1959,M,F,martha4@learnsector.com,110000,1,Bachelors,Management,Y
22211RICHARD,GRAY,24-02-1974,M,M,richard87@learnsector.com,60000,0,Partial College,Professional,Y
22212KARA,XU,07-03-1959,M,F,kara5@learnsector.com,110000,1,Bachelors,Management,Y
22213JAY,PATEL,06-03-1959,S,M,jay9@learnsector.com,110000,1,Bachelors,Management,Y
22214SABRINA,RUIZ,05-01-1959,M,F,sabrina17@learnsector.com,120000,4,Bachelors,Management,Y
22215SAMUEL,LAL,25-12-1966,M,M,samuel26@learnsector.com,130000,0,Graduate Degree,Management,Y
22216MARCUS,HOWARD,15-03-1966,S,M,marcus87@learnsector.com,150000,0,Bachelors,Management,Y
22217DYLAN,POWELL,18-12-1957,M,M,dylan7@learnsector.com,70000,2,Partial High School,Skilled Manual,N
22218CHRISTIAN,BRYANT,24-02-1957,M,M,christian5@learnsector.com,60000,2,High School,Professional,N
22219JUHA-PEKKA,POSTI,01-02-1957,M,F,juha-pekka0@learnsector.com,60000,2,High School,Professional,Y
22220BRANDON,SHARMA,02-01-1957,M,M,brandon27@learnsector.com,60000,2,High School,Professional,N
22221BENJAMIN,KUMAR,18-10-1957,M,M,benjamin30@learnsector.com,60000,2,High School,Professional,N
22222ANGEL,HILL,24-07-1957,M,M,angel36@learnsector.com,90000,2,Partial College,Professional,Y
22223GABRIELLE,PARKER,11-04-1957,M,F,gabrielle51@learnsector.com,90000,2,Partial College,Professional,Y
22224KATHERINE,ALEXANDER,03-03-1957,M,F,katherine45@learnsector.com,90000,2,Partial College,Professional,Y
22225JESSICA,MURPHY,03-03-1957,S,F,jessica8@learnsector.com,90000,2,Partial College,Professional,Y
22226MORGAN,SANDERS,24-10-1956,M,F,morgan69@learnsector.com,60000,2,High School,Professional,Y
22227BARBARA,CAI,21-05-1956,M,F,barbara30@learnsector.com,60000,2,High School,Professional,Y
22228KATELYN,GONZALEZ,12-09-1956,M,F,katelyn31@learnsector.com,60000,2,High School,Professional,Y
22229WYATT,PERRY,08-08-1956,M,M,wyatt59@learnsector.com,60000,2,High School,Professional,N
22230JORDYN,BENNETT,22-09-1956,M,F,jordyn0@learnsector.com,70000,3,Partial College,Professional,Y
22231GRACE,BROOKS,22-04-1956,M,F,grace45@learnsector.com,70000,3,Partial College,Professional,Y
22232PAIGE,BROOKS,18-08-1972,M,F,paige24@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
